Entity,Superclass(es),http://purl.org/ozo/onz-g#definitionSource,http://purl.org/ozo/onz-g#editorNote,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2004/02/skos/core#closeMatch,http://www.w3.org/2004/02/skos/core#definition,http://www.w3.org/2004/02/skos/core#exactMatch,
http://purl.org/ozo/onz-g#PreventiveRole,http://purl.org/ozo/onz-g#AbstractRole,,,,"'PreventieRol'",,"'Editorial: PreventiveRole is a role assigned to some PhysicalObject that has as a secondary function to acts as something intended to prevent some event, process or situation from happening.'",,
http://purl.org/ozo/onz-g#Procedure,http://purl.org/ozo/onz-g#Description,,,"'Note that performing or carrying out some Procedure is NOT a Description but a Perdurant.'","'ProcedureDescriptie'",,"'Editorial: Procedure is a sequence-dependent specification of actions involved to achieve some intended result.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#Procedure'",
http://purl.org/ozo/onz-g#ProcessualRole,http://purl.org/ozo/onz-g#Role,"'cf: Loebe, F. (2007). Abstract vs. social roles–Towards a general theoretical account of roles. Applied Ontology, 2(2), 127-158.'",,,"'ParticipatieInProcesRol'",,"'Editorial: A ProcessualRole corresponds to the manner in which a single participant behaves in some Perdurant.'",,
http://purl.org/ozo/onz-g#ProfessionalLegalGuardian,http://purl.org/ozo/onz-g#OccupationalRole,,,,"'ProfessioneelBewindvoerder'","'http://purl.bioontology.org/ontology/SNOMEDCT/58626002'	'http://www.ontologyportal.org/translations/SUMO.owl.txt#legalGuardian'","'Editorial: ProfessionalLegalGuardian is the OccupationalRole of a Person who has the legal authority and the corresponding duties to care for the property interests of other Persons.'",,
http://purl.org/ozo/onz-g#ProfessionalQualificationClassificationSystem,http://purl.org/ozo/onz-g#ClassificationSystem,,,,"'BeroepEnFunctieClassificatiesysteem'",,"'Editorial: Instances of ProfessionalQualificationClassificationSystem are descriptive structures that provide some shared organization and definition of the responsibilities and complexity of some professional position, function or role.'",,
http://purl.org/ozo/onz-g#ProfessionalQualificationQuality,http://purl.org/ozo/onz-g#QualificationLevelQuality,,,,"'FunctieniveauEigenschap'",,"'Editorial: ProfessionalQualificationQuality is a NormativeQuality that characterizes e.g. the responsibilities and complexity of some professional position, function or role.'",,
http://purl.org/ozo/onz-g#ProfessionalQualificationValue,http://purl.org/ozo/onz-g#QualificationLevelValue,,,,"'FunctieniveauWaarde'	'Editorial: Instances of ProfessionalQualificationValue express some value that is assigned to symbolize the responsibilities and complexity of some professional position, function or role of some Human.'",,,,
http://purl.org/ozo/onz-g#ProperPeriod,http://purl.org/ozo/onz-g#Perdurant,,,"'Een test of iets een onz-g:TemporalMeasure is (dag , week, uur etc) is OF een ProperPeriod:

De begin- en eindtijd of de duur staan niet vast, kunnen schuiven en/of kunnen onbekend zijn. Als dat zo is: ProperPeriod.

Dus: 
-een 'week' in de zin van 'zeven dagen van 24 uur' is een TemporalMeasure.
-een 'week' in de zin van een 'werkweek' die kan verschillen in 'duur' is een ProperPeriod.

Let ook op het verschil met StativePerdurants.'","'Periode'","'http://www.w3.org/TR/owl-time/#time:ProperInterval'","''A temporal entity with non-zero extent or duration, i.e. for which the value of the beginning and end are different.''",,
http://purl.org/ozo/onz-g#ProtectingProcess,http://purl.org/ozo/onz-g#IntentionalProcess,,,,"'BeschermProces'",,"'Editorial: ProtectingProcess is an IntentionalProcess that is carried out by some CognitiveAgent with the intention to decrease the chance of some Damaging or Injuring or Destruction to happen to some PhysicalObject, such as Humans and Artifacts.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#Protecting'	'http://purl.bioontology.org/ontology/SNOMEDCT/225424005'",
http://purl.org/ozo/onz-g#Protein,http://purl.org/ozo/onz-g#Nutrient,,,,"'Eiwit'",,"'Editorial: Protein is a Nutrient that consists of organic compounds that are used by some Organism to maintain normal biological functions.'","'http://purl.bioontology.org/ontology/SNOMEDCT/735252001'	'http://www.ontologyportal.org/translations/SUMO.owl.txt#Protein'",
http://purl.org/ozo/onz-g#ProvinceArea,http://purl.org/ozo/onz-g#GeopoliticalArea,,,,"'ProvincieGebied'",,"'Editorial: ProvinceArea is a GeopoliticalArea that covers the area governed by some ProvinceGovernment.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#StateOrProvince'",
http://purl.org/ozo/onz-g#Psychiatrist,http://purl.org/ozo/onz-g#MedicalDoctor,,,,"'Psychiater'",,"'Wikipedia: Psychiatrist is a MedicalDoctor who specializes in psychiatry, the branch of medicine devoted to the diagnosis, prevention, study, and treatment of mental disorders.'","'http://purl.bioontology.org/ontology/SNOMEDCT/80584001'",
http://purl.org/ozo/onz-g#PsychologicalProcess,http://purl.org/ozo/onz-g#BiologicalProcess,,,,,,"'Editorial: PsychologicalProcess is a BiologicalProcess which takes place in the brain of some Animal and is primarily unintentional.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#PsychologicalProcess'",
http://purl.org/ozo/onz-g#PsychologicalQuality,http://purl.org/ozo/onz-g#BiologicalQuality,,,"'Note that specific PsychologicalQualities such as 'happy', 'confused', 'angry', 'irritated' can be modeled as individuals of this class. Alternatively, we refer to SNOMED for a vocabulary of specific psychological qualities.'","'PsychologischeOfCognitieveEigenschap'","'http://purl.bioontology.org/ontology/SNOMEDCT/384821006'","'Editorial: PsychologicalQuality is a BiologicalQuality that characterizes the mental, behavioural and/or cognitive state of some Organism.'",,
http://purl.org/ozo/onz-g#PublicArea,http://purl.org/ozo/onz-g#GeopoliticalArea,,,,"'OpenbaarGebied'",,"'Editorial: PublicArea is a GeopoliticalArea that is owned by some GovernementOrganization.'",,
http://purl.org/ozo/onz-g#QualificationLevelQuality,http://purl.org/ozo/onz-g#NormativeQuality,,,,"'KwalificatieniveauEigenschap'",,"'QualificationLevelQuality characterizes the level of competence, knowledgeability and skills that is obtained by some Human and/or that is required to carry out some task.'",,
http://purl.org/ozo/onz-g#QualificationLevelValue,http://purl.org/ozo/onz-g#NormativeValue,,,,"'KwalificatieniveauWaarde'",,"'Instances of QualificationLevelValue express values for the level of competence, knowledgeability and skills that is obtained by some Human and/or that is required to carry out some task.'",,
http://purl.org/ozo/onz-g#Quality,http://purl.org/ozo/onz-g#SpatioTemporalParticular,,,"'For instantiating Qualities with the QualityRegion design pattern, we refer to onz-g:QualityValue for an explanation and some examples.'","'Quality'	'EigenschapOfKenmerk'","'http://purl.obolibrary.org/obo/BFO_0000019'","'Editorial: Qualities are entities that can be observed, experienced or measured and that are dependent on some other entity to exist.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#Attribute'	'http://www.loa-cnr.it/ontologies/DOLCE-Lite.owl#quality'",
http://purl.org/ozo/onz-g#QualityValue,http://purl.org/ozo/onz-g#AbstractParticular,,,"'Say we want to state that some person weighs 54 kilo. There are basically two options to model this: directly with a data property or via reification of the quality value.

In the case of a data property, we would say someting like :
DataPropertyDomain (onz-g:hasWeight onz-g:Person)
DataPropertyRange (onz-g:hasWeight xsd:integer)

The use of the 'hasWeight' dataproperty has now been restricted by defining a specific domain and range.  However, the meaning of the hasWeight property may vary within and across domains while the specific values may also be expressed in other data types. This approach hampers a.)  interoperabilty across different models and b.) the annotation of heterogeneous data.
 
With reification via QualityValues, we make the shared conceptualization of Weight explicit. With this, we can say that Person has quality Weight and that Weight has a MassValue. The data value of this MassValue is '54'. 

Also, the ontology provides units of measure that allow to define that '54' uses 'kilo' as unit of measure. If another person has the same MassValue of 54 but measured in 'stone', we know that we are still talking about a MassValue but the difference in UnitOfMeasure indicates that the two '54' data values point at a different weight.

All subclasses of QualityValue and Quality will adhere to this pattern.'","'Waarde'","'http://www.loa-cnr.it/ontologies/DOLCE-Lite.owl#Quale'	'http://purl.org/nemo/gufo#QualityValue'","'Editorial: Instances of QualityValue are the reified values of some quality that itself inheres in some SpatioTemporalParticular.'",,
http://purl.org/ozo/onz-g#QuantativeMeasurementQuality,http://purl.org/ozo/onz-g#InternalQuality,,,,"'KwantitatiefMeetbareEigenschap'",,"'QuantitativeMeasurementQuality is an InternalQuality that characterizes quantifiable attributes of some Endurant such as 'mass', 'temperature' and 'density'.'","'http://purl.org/nemo/gufo#Quality'",
http://purl.org/ozo/onz-g#QuantitativeMeasurementValue,http://purl.org/ozo/onz-g#InternalPhysicalValue,,,"'Instances of QuantitativeMeasurementValue are usually expressed in combination with some individual UnitOfMeasure. For example, '100 meters' combines a datatype for some LengthQuality combined with a specific UnitOfMeasure ('meter') used to express Lenght measurements.

This ontology does NOT make any formal commitment towards combining QuantitativeMeasurementValues with some UnitOfMeasurement; this implies that the model is open to nominal quantity values such as 'a lot', 'heavy', and 'cold'.'	'Instances of QuantitativeMeasurementValue are derived with some measurement device and may or may not be the result of some action of a cognitive agent. In other words: some oxygen saturation value may be outputted by a permanent body sensor or measured by an intentional human action.'","'KwantificeerbareMeetwaarde'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#PhysicalQuantity'","'Editorial: Instances of QuantitativeMeasurement Value express the quantity values of physical qualities such as Length, Mass and Volume as derived by some measurement process or action.'",,
http://purl.org/ozo/onz-g#QuantityChangeEvent,http://purl.org/ozo/onz-g#InternalChange,,,,"'VeranderingInHoeveelheidGebeurtenis'",,"'QuantityChangeEvent is the subclass of InternalChange where the quantity of some Entity changes.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#QuantityChange'",
http://purl.org/ozo/onz-g#Receipt,http://purl.org/ozo/onz-g#FinancialDocument,,,,"'Bon'",,"'Editorial: Receipt is a FinancialDocument that contains a written acknowledgment that some article or service has been received and exchanged in return for some amount of money.'",,
http://purl.org/ozo/onz-g#RecipientCaseRole,http://purl.org/ozo/onz-g#CaseRole,,,"'Examples:

'Yesterday, Mary mailed the letter to JOHN.'
'JOHN received a letter in the mail.''","'OntvangerCaseRole'",,"'Editorial: A RecipientCaseRole is played by a participant of some Perdurant and is the intended target of some transfer service.'",,
http://purl.org/ozo/onz-g#RehabilitationCentre,http://purl.org/ozo/onz-g#CareOrganization,,,,"'RevalidatieCentrum'","'http://purl.bioontology.org/ontology/SNOMEDCT/80522000'","'Editorial: RehabilitationCentre is a CareOrganization focused on the diagnosis and treatment of Persons with some physical impairment or disability.'	'Editorial: RevalidatieCentrum is een Zorginstelling gericht op het diagnosticeren en behandelen van Personen met een functiebeperking.'",,
http://purl.org/ozo/onz-g#RelationalPhysicalValue,http://purl.org/ozo/onz-g#PhysicalValue,,,,"'RelationeleFysiekeWaarde'",,"'Editorial: Instances of RelationalPhysicalValue indicate the value for some RelationalQuality.'",,
http://purl.org/ozo/onz-g#RelationalQuality,http://purl.org/ozo/onz-g#PhysicalQuality,,,,"'RelationeleEigenschap'",,"'Editorial: RelationalQuality is a PhysicalQuality that some Entity inheres through some relationship that it bears to another Entity or Entities.'",,
http://purl.org/ozo/onz-g#RelationalRole,http://purl.org/ozo/onz-g#Role,"'Loebe, F. (2007). Abstract vs. social roles–Towards a general theoretical account of roles. Applied Ontology, 2(2), 127-158.'",,"'The main discriminative feature of Relational Roles is that they are dependent on the existence of and relation to another Role while this dependence is mutual. For example, carrying the role Brother can only exist and is dependent on the existence of another entity that carries the role Brother.

A Natural Language test would be: 'you can not be an X (friend/employer/...) on your own or without some someone else being X or Y (friend/employee)'.'","'RelationeleRol'",,"'Loebe (2007): A RelationalRole corresponds to the way in which some Entity participates in some relation.'",,
http://purl.org/ozo/onz-g#Relative,http://purl.org/ozo/onz-g#RelationalRole,,,"'The role Relative is broadly defined and is intended to capture all roles someone can carry in the context of what can be considered 'family' across different cultures.'","'VerwanteOfFamilielid'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#relative'	'http://purl.bioontology.org/ontology/SNOMEDCT/125677006'","'Editorial: Relative is the Role of some Human and corresponds to the kinship someone carries in relation to some other Human, whether through common ancestry, marriage or adoption.'",,
http://purl.org/ozo/onz-g#Report,http://purl.org/ozo/onz-g#Document,,,,"'Rapport'",,"'Editorial: Report is a physical or digital Document that describes the findings of a study or experiment, or a series of observations.'","'http://purl.bioontology.org/ontology/SNOMEDCT/229059009'",
http://purl.org/ozo/onz-g#ResidentialCareHome,http://purl.org/ozo/onz-g#CareOrganization,,,,"'VerzorgingshuisOrganisatie'","'http://purl.bioontology.org/ontology/SNOMEDCT/160733006'","'Editorial: VerzorgingshuisOrganisatie is een ZorgOrganisatie die zich richt op het geclusterd verlenen van woonruimte, zorg en begeleiding bij het uitvoeren van dagelijkse activiteiten voor Personen die door ziekte of handicap (tijdelijk) niet in staat zijn zelfstandig te wonen.'	'Editorial: ResidentialCareHome is a CareOrganization that provides clustered accomodation, care and assistance with activities of daily living for Persons who are (temporary) unable to care for themselves due to a handicap, illness or condition.'",,
http://purl.org/ozo/onz-g#Roadway,http://purl.org/ozo/onz-g#LandTransitArea,,,,"'WegOfStraat'",,"'sumo: Roadway is the subclass of LandTransitArea 'that are areas intended for surface travel by self-powered, wheeled vehicles, excluding those that travel on tracks. Roadways have been at least minimally improved to enable the passage of vehicles. Roadways include dirt and gravelled roads, paved streets, and expressways.''","'http://www.ontologyportal.org/translations/SUMO.owl.txt#Roadway'	'http://purl.bioontology.org/ontology/SNOMEDCT/272510001'	'http://bag.basisregistraties.overheid.nl/def/bag#Weg'",
http://purl.org/ozo/onz-g#Role,http://purl.org/ozo/onz-g#NonPhysicalEndurant,,,"'Typical examples of roles are 'student', 'manager', 'sister', 'food', 'symptom'.'","'Rol'","'http://purl.org/nemo/gufo#NonRigidType'	'http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#role'	'http://purl.obolibrary.org/obo/BFO_0000023'","'Editorial: A Role is a NonPhysicalObject that is played by some Endurant and depends on some context.'",,
http://purl.org/ozo/onz-g#Room,http://purl.org/ozo/onz-g#DependentStationaryArtifact,,,"'We refer to SnoMed for a subhierarchy of rooms such as kitchen, bedroom and bathroom; see provided URL.'","'KamerOfRuimte'",,"'Editorial: Room is a StationaryArtifact consisting of walls, a floor and a ceiling and is a functionally dependent and located in a Building.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#Room'	'http://purl.bioontology.org/ontology/SNOMEDCT/223398003'",
http://purl.org/ozo/onz-g#SafetyBelt,http://purl.org/ozo/onz-g#EngineeringComponent,,,"'Zie ook de uitleg bij de klasse onz-g:Bedrail.'","'Veiligheidsgordel'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#SafetyHarness'",,"'http://purl.bioontology.org/ontology/SNOMEDCT/82879008'",
http://purl.org/ozo/onz-g#SecondmentWorker,http://purl.org/ozo/onz-g#Worker,,,,"'Gedetacheerde'",,"'Editorial: SecondmentWorker is the Role of a Human who is employed by some Organization while being assigned to another Organization for some period of time to carry out some task.'	'Editorial: Gedetacheerde is de Rol van een persoon die in dienst is van een Organisatie en wordt uitgeleend aan een andere Organisatie om daar voor een bepaalde tijd werkzaamheden te verrichten.'",,
http://purl.org/ozo/onz-g#ServiceOrganization,http://purl.org/ozo/onz-g#Organization,,,,"'PubiekeDienstOrganisatie'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#ServiceOrganization'","'Editorial: ServiceOrganization is an Organization that provides some public service and is regulated by the Government or carries out some Governmental policy.'	'Editorial: PubiekeDienstOrganisatie is een Organisatie die publieke diensten levert of een overheidsbeleid uitvoert en daarbij (financiele) verantwoording aflegt en/of rapporteert bij een BestuurlijkeOverheidsOrganisatie.'",,
http://purl.org/ozo/onz-g#ServiceProcess,http://purl.org/ozo/onz-g#SocialInteractionProcess,,,"'Note that this class encompasses commercial and non-commercial services, meaning that a (financial) compensation is not mandatory.'","'ServiceOfDienstProces'",,"'ServiceProcess is the subclass of SocialInteractionProcess where some  Human and/or Organization performs a service for another Human and/or Organization.'",,
http://purl.org/ozo/onz-g#Sibling,http://purl.org/ozo/onz-g#Relative,,,,"'BroerOfZus'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#sibling'","'Editorial: Sibling is the Role of some Human and corresponds to the relation someone has to another Human if both share the same Parents.'","'http://purl.bioontology.org/ontology/SNOMEDCT/375005'",
http://purl.org/ozo/onz-g#Situation,http://purl.org/ozo/onz-g#StativePerdurant,,,"'An example may clarify what a Situation is and how it differs from Event and Process concepts :

If we have an event such as: 'Yesterday, John bought the car from Mary', we know that there are two different situations in reality: 

sit. 1: before yesterday, Mary owns the car and John didn't
sit. 2:  today, Mary no longer owns the car while John does.

Situation 1 and 2 can be described as two different gufo:Situations: 'Johns owning of this car after yesterday' and 'Marys owning of this car before yesterday'. 

Note how this is different from the concept 'OwningACar' that would be considered as a subclass of StativePerdurant in onz-g.

Typically, instantiated situations take the form of a named graph that consists of triples that describe what the partial and time-bounded situations is. To this end, Gufo for instance, provides a limited set of typed situations. Another, somewhat similar approach is suggested in the ESO and CEO ontologies where the situations are anonymous but 'bounded' to the event that implies some change in the world. See for more details: 

-Segers, R., Vossen, P., Rospocher, M., Serafini, L., Laparra, E., & Rigau, G. (2015). Eso: A frame based ontology for events and implied situations. Proceedings of MAPLEX, 2015.'	'This class is added in case there is a (future) need to model and instantiate situations directly.'","'Situatie'","'http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#situation'","'Editorial: A Situation is a StativePerdurant that corresponds to partial and time-bounded representation of a piece of reality or state of things in the world.'","'http://purl.org/nemo/gufo#Situation'",
http://purl.org/ozo/onz-g#SizeQuality,http://purl.org/ozo/onz-g#QuantativeMeasurementQuality,,,"'Note that the actual values of some SizeQuality such as '8' or 'large' are modeled with a SizeQualityValue.'","'MaatEigenschap'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#SizeAttribute'	'http://purl.bioontology.org/ontology/SNOMEDCT/246115007'","'SizeQuality is a QuantitativeMeasurementQuality that characterizes the physical magnitude of some PhysicalEndurant.'",,
http://purl.org/ozo/onz-g#SizeValue,http://purl.org/ozo/onz-g#QuantitativeMeasurementValue,,,,"'MaatWaarde'",,"'Editorial: Instances of SizeValue express the values of the PhysicalMeasurementQuality SizeQuality.'",,
http://purl.org/ozo/onz-g#SocialInformationObject,http://purl.org/ozo/onz-g#InformationObject,,,,"'MaatschappelijkInformatieObject'",,"'Editorial: SocialInformationObject is an InformationObject that expresses knowledge, facts, statements or regulations on some aspect or aspects of Human interaction.'",,
http://purl.org/ozo/onz-g#SocialInteractionEvent,http://purl.org/ozo/onz-g#IntentionalEvent,,,"'Note that not all events where Humans may interact are therefore necessarily to be interpreted as a SocialInteractionEvent. This class defines events where the focus is on some intentional interaction between humans or groups of humans only and where there is some inherent change in the world as a result of the event other than 'not happening'.

As some contrastive examples of happenings that (may) involve some (human) interaction but are not considered subclasses of SocialInteraction:  

- onz-g:Meeting is not an SocialInteractionEvent but considered a subclass of SocialInteractionProcess since there is no inherent result that holds for all instances of onz-g:Meeting besides of 'meeting is over/does no longer exist'.

- onz-g:Killing and onz-g:Injuring are subclasses of InternalChange and not SocialInteractionEvent as a.) they not necessarily involve only Humans interacting and b.) not all injuring and killing events are intentional.'","'MenselijkeInteractieGebeurtenis'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#SocialInteraction'","'Editorial: SocialInteractionEvent is an IntentionalEvent where Humans interact with eachother with some inherent result.'",,
http://purl.org/ozo/onz-g#SocialInteractionProcess,http://purl.org/ozo/onz-g#IntentionalProcess,,,"'Note that not all processes where Humans may interact are therefore necessarily to be interpreted as a SocialInteractionProcess This class defines processes where the focus is on some intentional interaction between humans or groups of humans only and where there is, for all instances,  no inherent change in the world as a result of the process other than 'not happening'.'","'MenselijkInteractieProces'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#SocialInteraction'","'Editorial: SocialInteractionProcess is an IntentionalProcess where Humans interact with eachother without an inherent result that holds for all instances of this class.'",,
http://purl.org/ozo/onz-g#SocialRole,http://purl.org/ozo/onz-g#Role,"'Loebe, F. (2007). Abstract vs. social roles–Towards a general theoretical account of roles. Applied Ontology, 2(2), 127-158.'",,,"'SocialeRol'","'http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#social-role'","'dolce: A role created and maintained by a society.'	'Loebe (2007): A SocialRole corresponds to the involvement of a social object within some society.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#SocialRole'",
http://purl.org/ozo/onz-g#SpatialQuality,http://purl.org/ozo/onz-g#RelationalQuality,,,,"'RuimtelijkeEigenschap'",,"'Editorial: SpatialQuality is a RelationalQuality that inheres is SpatioTemporalParticulars and characterizes the position of some entity in relation to some other SpatioTemporalParticular.'",,
http://purl.org/ozo/onz-g#SpatialValue,http://purl.org/ozo/onz-g#RelationalPhysicalValue,,,,"'PlaatsEnRuimteWaarde'",,"'Editorial: Instances of SpatialValue characterize the position of some entity in a spatial dimension.'",,
http://purl.org/ozo/onz-g#SpatioTemporalParticular,http://purl.org/ozo/onz-g#Particular,,,,"'TijdEnPlaatsGebondenEntiteit'	'SpatioTemporalParticular'","'http://purl.org/nemo/gufo#ConcreteIndividual'","'Editorial: Instances of SpatioTemporalParticular are entities that exist in time and space.'","'http://www.loa-cnr.it/ontologies/DOLCE-Lite.owl#spatio-temporal-particular'",
http://purl.org/ozo/onz-g#Spouse,http://purl.org/ozo/onz-g#Partner,,,,"'EchtgenootOfEchtgenote'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#spouse'","'Editorial: Spouse is the Role of some Human and corresponds to the relation someone has to another Human where both contend to share intimacy and significant parts of their personal lives, while this bond is grounded in some Contract.'","'http://purl.bioontology.org/ontology/SNOMEDCT/127848009'",
http://purl.org/ozo/onz-g#StationaryArtifact,http://purl.org/ozo/onz-g#Artifact,,,"'Note that StationaryArtifact and its subclasses are restricted to  Artifacts only. Objects that have a fixed location but are not man-made (a river, a rock formation) are NOT StationaryArtifacts.

Also note that 'parts' of StationaryArtifacts such as a porch or a room are also StationaryArtifacts as they have a fixed spatial location (and are located within some other StationaryArtifact).

Also note that NOT all possible parts or components of some StationaryArtifact are therefore StationaryArtifacts as well. See also e.g. onz-g:Device, onz-g:EngineeringComponent and onz-g:Artifact.'","'OnverplaatsbaarArtefact'",,"'sumo: StationaryArtifact is an Artifact that has a fixed spatial location.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#StationaryArtifact'",
http://purl.org/ozo/onz-g#StativePerdurant,http://purl.org/ozo/onz-g#Perdurant,,,"'Also see the definition and explanation provided for the class onz-g:Perdurant on how StativePerdurant and EventivePerdurant are discriminated, including some simple Natural Language tests that help to make this distinction.'	'In onz-g, we currently make no formal distinction between States (homeomeric) and Processes (not-homeomeric) as this distinction is often difficult to grasp and may not add expressivity or enhance reasoning on data for the Cure domain.

In short: homeomericity has to do with whether 'parts' of some StativePerdurant are identical to the 'whole' or not. For instance, every temporal part of 'sitting' will be sitting while temporal parts of 'managing' can be 'hiring employees', 'chairing a meeting', 'writing a mission paper', etc.'","'StatischePerdurant'",,"'Editorial: A StativePerdurant is a Perdurant that is not cumulative and does not intrinsically imply some change in the world/state of affairs.'","'http://www.loa-cnr.it/ontologies/DOLCE-Lite.owl#stative'",
http://purl.org/ozo/onz-g#SubjectiveValue,http://purl.org/ozo/onz-g#AbstractValue,,,"'An example is some recommandation value with data values such as 'high', 'yes', 'not likely', 'no answer', '7'.

Note that the 'subjective' in SubjectiveValue does not claim anything on the truth of the values but models those values that are NOT derived with some standardized classification scale (NormativeValue) or measured with some measurement device (QuantityValue).

By definition, instances of SubjectiveValue do not express values that are intrinsic to any instance of an owl:Thing.'","'SubjectieveWaarde'",,"'Instances of SubjectiveValue represent values that are derived and assigned by some Human on the basis of some subjective assessment and/or judgement of some Quality.'",,
http://purl.org/ozo/onz-g#Substance,http://purl.org/ozo/onz-g#PhysicalEndurant,,,"'Note the difference with gufo:Quantity (an objectified portion of mass) being +U and onz-g:Substance (-U).
Portions of substance are countable and +U while substances itself are not.

cf: 'lithium' (-U)/ 'insulin' (-U) and 'lithium pill' (+U), 'insulin dose' (+U).'	'Substance carries no Unity (-U), meaning that instances can be considered as a mass and are typically not countable. For instance: clay plus clay is just more clay and not two clay, while cat (+U) plus cat is two cats.

When in doubt, some Natural Language checks for Unity on a candidate substance (X) can be of help:

-Can I count instances of X? If no -> likely -U.
-Can I merge two instances of X into a new mass without distinctive parts? If yes -> likely -U.'","'Substantie'","'http://purl.org/nemo/gufo#NonSortal'","'sumo: Substance is a PhysicalObject 'in which every part is similar to every other in every relevant respect. More precisely, something is a Substance when it has only arbitrary pieces as parts - any parts have properties which are similar to those of the whole. Note that a Substance may nonetheless have physical properties that vary. For example, the temperature, chemical constitution, density, etc. may change from one part to another. An example would be a body of water.''","'http://purl.bioontology.org/ontology/SNOMEDCT/105590001'	'http://www.loa-cnr.it/ontologies/DOLCE-Lite.owl#amount-of-matter'	'http://www.ontologyportal.org/translations/SUMO.owl.txt#Substance'",
http://purl.org/ozo/onz-g#SymptomRole,http://purl.org/ozo/onz-g#AbstractRole,,,"'An example is the DiseaseOrSyndrom 'fever' that can have the role Symptom if associated with some other  DiseaseOrSyndrom such as flue, meningitis and malaria.'","'Symptoom'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#diseaseSymptom'","'Editorial: SymptomRole is a role assigned to some Quality that a Human experiences or detects in a bodily function and that is associated with some disease or syndrome.'",,
http://purl.org/ozo/onz-g#Technique,http://purl.org/ozo/onz-g#Method,,,,"'TechniekDescriptie'","'http://purl.bioontology.org/ontology/SNOMEDCT/272394005'","'Definition: Technique is a description of the way to carry out a particular task or execute a method or procedure.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#Technique'",
http://purl.org/ozo/onz-g#TemperatureQuality,http://purl.org/ozo/onz-g#QuantativeMeasurementQuality,,,,"'TemperatuurEigenschap'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#TemperatureMeasure'","'Editorial: TemperatureQuality is a QuantitativeMeasurementQuality that characterizes the temperature of some PhysicalObject.'","'http://purl.bioontology.org/ontology/SNOMEDCT/722490005'",
http://purl.org/ozo/onz-g#TemperatureValue,http://purl.org/ozo/onz-g#QuantitativeMeasurementValue,,,,"'TemperatuurWaarde'",,"'Editorial: Instances of TemperatureValue express the quantity values of the physical quality Temperature.'",,
http://purl.org/ozo/onz-g#TemporalInstantValue,http://purl.org/ozo/onz-g#TemporalValue,,,,"'TijdspuntWaarde'",,"'Instances of TemporalInstantValue express some time value with no duration and/or extent.'","'https://www.w3.org/TR/owl-time/#time:Instant'",
http://purl.org/ozo/onz-g#TemporalQuality,http://purl.org/ozo/onz-g#Quality,,,,"'TemporeleEigenschap'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#TemporalRelation'","'Editorial: TemporalQuality is a Quality that inheres in Perdurants and other Qualities.'","'http://www.loa-cnr.it/ontologies/DOLCE-Lite.owl#temporal-quality'",
http://purl.org/ozo/onz-g#TemporalValue,http://purl.org/ozo/onz-g#QualityValue,,,"'Instances of TemporalValue are atomic regions or qualia in some value space. Our conception of TemporalValue comes close to dul:TemporalRegion where the focus is on the region, not the qualia.'	'Note that TemporalValues are only to be used for time expressions via a quality region pattern. Alternatively, there is a set of datatype properties for time.'","'DuurEnTijdsWaarde'",,"'Editorial: Instances of TemporalValue express values of temporal qualities such as durations and timepoints.'",,
http://purl.org/ozo/onz-g#TemporaryWorker,http://purl.org/ozo/onz-g#Worker,,,,"'Uitzendkracht'",,"'Editorial: TemporaryWorker is the Role of a Human who is mediated by some temporary employment agency that sends her to work in different organizations for a limited period of time.'	'Editorial: Uitzendkracht is de rol van een Persoon die namens een Uitzendbureau arbeid verricht bij een Onderneming en daarbij onder toezicht en leiding van deze Onderneming staat.'",,
